PUL ID,PUL_substrate,Sample ID
PUL0145,host glycan,Li32144_S21_Metabat2_binout.53
PUL0145,host glycan,Li32144_S21_Metabat2_binout.53
PUL0145,host glycan,Li32144_S21_Metabat2_binout.53
PUL0366,host glycan,Li32165_S42_Metabat2_binout.21
PUL0366,host glycan,Li32130_S7_Maxbin2out.047
PUL0366,host glycan,Li32128_S5_Metabat2_binout.14
PUL0366,host glycan,Li32203_S80_Maxbin2out.007
PUL0366,host glycan,Li32171_S48_Metabat2_binout.2
PUL0366,host glycan,Li32155_S32_Maxbin2out.009
PUL0366,host glycan,Li32160_S37_Metabat2_binout.1
PUL0366,host glycan,Li32148_S25_Metabat2_binout.46
PUL0366,host glycan,Li32151_S28_Metabat2_binout.156
PUL0366,host glycan,Li32199_S76_Maxbin2out.014
PUL0366,host glycan,Li32132_S9_Maxbin2out.002
PUL0366,host glycan,Li32148_S25_Metabat2_binout.33
PUL0366,host glycan,Li32133_S10_Metabat2_binout.43
PUL0366,host glycan,Li32170_S47_Metabat2_binout.22
PUL0366,host glycan,Li32154_S31_Metabat2_binout.69
PUL0366,host glycan,Li32158_S35_Maxbin2out.021
PUL0366,host glycan,Li32189_S66_Maxbin2out.010
PUL0366,host glycan,Li32170_S47_Maxbin2out.002
PUL0366,host glycan,Li32174_S51_Maxbin2out.005
PUL0366,host glycan,Li32130_S7_Metabat2_binout.27
PUL0366,host glycan,Li32135_S12_Maxbin2out.006
PUL0366,host glycan,Li32170_S47_Metabat2_binout.88
PUL0366,host glycan,Li32171_S48_Metabat2_binout.44
PUL0366,host glycan,Li32177_S54_Metabat2_binout.49
PUL0366,host glycan,Li32163_S40_Maxbin2out.037
PUL0366,host glycan,Li32162_S39_Metabat2_binout.75
PUL0366,host glycan,Li32130_S7_Metabat2_binout.40
PUL0366,host glycan,Li32202_S79_Metabat2_binout.54
PUL0377,host glycan,Li32137_S14_Metabat2_binout.51
PUL0377,host glycan,Li32138_S15_Metabat2_binout.85
PUL0377,host glycan,Li32183_S60_Metabat2_binout.89
PUL0377,host glycan,Li32160_S37_Metabat2_binout.3
PUL0377,host glycan,Li32192_S69_Metabat2_binout.90
PUL0377,host glycan,Li32192_S69_Metabat2_binout.90
PUL0377,host glycan,Li32154_S31_Metabat2_binout.97
PUL0377,host glycan,Li32146_S23_Metabat2_binout.6
PUL0377,host glycan,Li32125_S2_Metabat2_binout.16
PUL0377,host glycan,Li32125_S2_Metabat2_binout.16
PUL0384,host glycan,Li32137_S14_Metabat2_binout.51
PUL0384,host glycan,Li32138_S15_Metabat2_binout.85
PUL0384,host glycan,Li32138_S15_Metabat2_binout.85
PUL0384,host glycan,Li32144_S21_Metabat2_binout.105
PUL0384,host glycan,Li32177_S54_Metabat2_binout.56
PUL0384,host glycan,Li32177_S54_Metabat2_binout.56
PUL0384,host glycan,Li32177_S54_Metabat2_binout.56
PUL0384,host glycan,Li32192_S69_Metabat2_binout.90
PUL0384,host glycan,Li32192_S69_Metabat2_binout.90
PUL0384,host glycan,Li32192_S69_Metabat2_binout.90
PUL0384,host glycan,Li32158_S35_Metabat2_binout.103
PUL0384,host glycan,Li32158_S35_Metabat2_binout.103
PUL0384,host glycan,Li32165_S42_Metabat2_binout.103
PUL0384,host glycan,Li32146_S23_Metabat2_binout.6
PUL0384,host glycan,Li32146_S23_Metabat2_binout.6
PUL0384,host glycan,Li32146_S23_Metabat2_binout.6
PUL0384,host glycan,Li32144_S21_Metabat2_binout.53
PUL0384,host glycan,Li32144_S21_Metabat2_binout.53
PUL0387,host glycan,Li32161_S38_Metabat2_binout.6
PUL0387,host glycan,Li32130_S7_Metabat2_binout.40
PUL0396,host glycan,Li32188_S65_Maxbin2out.019
PUL0396,host glycan,Li32193_S70_Maxbin2out.037
PUL0396,host glycan,Li32206_S83_Maxbin2out.004
PUL0396,host glycan,Li32206_S83_Metabat2_binout.57
PUL0396,host glycan,Li32185_S62_Metabat2_binout.64
PUL0396,host glycan,Li32154_S31_Maxbin2out.019
PUL0396,host glycan,Li32188_S65_Metabat2_binout.49
PUL0396,host glycan,Li32191_S68_Metabat2_binout.40
PUL0396,host glycan,Li32144_S21_Metabat2_binout.91
PUL0396,host glycan,Li32199_S76_Maxbin2out.034
PUL0396,host glycan,Li32187_S64_Metabat2_binout.20
PUL0396,host glycan,Li32143_S20_Metabat2_binout.64
PUL0396,host glycan,Li32205_S82_Metabat2_binout.116
PUL0396,host glycan,Li32185_S62_Maxbin2out.027
PUL0396,host glycan,Li32171_S48_Metabat2_binout.107
PUL0396,host glycan,Li32134_S11_Metabat2_binout.28
PUL0396,host glycan,Li32190_S67_Metabat2_binout.49
PUL0396,host glycan,Li32197_S74_Metabat2_binout.47
PUL0396,host glycan,Li32124_S1_Metabat2_binout.46
PUL0396,host glycan,Li32141_S18_Maxbin2out.045
PUL0396,host glycan,Li32134_S11_Metabat2_binout.63
PUL0396,host glycan,Li32195_S72_Metabat2_binout.97
PUL0396,host glycan,Li32195_S72_Metabat2_binout.7
PUL0396,host glycan,Li32157_S34_Metabat2_binout.27
PUL0396,host glycan,Li32141_S18_Maxbin2out.030
PUL0396,host glycan,Li32137_S14_Maxbin2out.008
PUL0396,host glycan,Li32151_S28_Metabat2_binout.150
PUL0396,host glycan,Li32200_S77_Metabat2_binout.125
PUL0396,host glycan,Li32185_S62_Metabat2_binout.62
PUL0396,host glycan,Li32168_S45_Maxbin2out.030
PUL0541,host glycan,Li32158_S35_Metabat2_binout.103
PUL0550,host glycan,Li32138_S15_Metabat2_binout.85
PUL0550,host glycan,Li32191_S68_Metabat2_binout.40
PUL0579,host glycan,Li32186_S63_Maxbin2out.006
PUL0579,host glycan,Li32131_S8_Maxbin2out.005
PUL0579,host glycan,Li32132_S9_Maxbin2out.002
PUL0579,host glycan,Li32205_S82_Maxbin2out.003
PUL0579,host glycan,Li32191_S68_Metabat2_binout.47
PUL0579,host glycan,Li32202_S79_Metabat2_binout.54
PUL0591,host glycan,Li32196_S73_Maxbin2out.046
PUL0091,host glycan,Li32153_S30_Metabat2_binout.122
PUL0091,host glycan,Li32192_S69_Metabat2_binout.90
PUL0091,host glycan,Li32146_S23_Metabat2_binout.6
PUL0092,host glycan,Li32146_S23_Metabat2_binout.6
PUL0097,host glycan,Li32131_S8_Metabat2_binout.116
PUL0097,host glycan,Li32143_S20_Maxbin2out.004
PUL0097,host glycan,Li32130_S7_Maxbin2out.001
PUL0097,host glycan,Li32130_S7_Maxbin2out.001
PUL0097,host glycan,Li32181_S58_Maxbin2out.011
PUL0097,host glycan,Li32181_S58_Maxbin2out.011
PUL0097,host glycan,Li32144_S21_Metabat2_binout.76
PUL0097,host glycan,Li32179_S56_Metabat2_binout.141
PUL0097,host glycan,Li32137_S14_Metabat2_binout.51
PUL0097,host glycan,Li32137_S14_Metabat2_binout.51
PUL0097,host glycan,Li32137_S14_Metabat2_binout.51
PUL0097,host glycan,Li32130_S7_Maxbin2out.047
PUL0097,host glycan,Li32132_S9_Metabat2_binout.73
PUL0097,host glycan,Li32144_S21_Maxbin2out.030
PUL0097,host glycan,Li32157_S34_Metabat2_binout.83
PUL0097,host glycan,Li32138_S15_Metabat2_binout.21
PUL0097,host glycan,Li32138_S15_Metabat2_binout.21
PUL0097,host glycan,Li32138_S15_Metabat2_binout.21
PUL0097,host glycan,Li32160_S37_Metabat2_binout.1
PUL0097,host glycan,Li32132_S9_Metabat2_binout.17
PUL0097,host glycan,Li32160_S37_Metabat2_binout.23
PUL0097,host glycan,Li32160_S37_Metabat2_binout.23
PUL0097,host glycan,Li32195_S72_Metabat2_binout.32
PUL0097,host glycan,Li32195_S72_Metabat2_binout.32
PUL0097,host glycan,Li32195_S72_Metabat2_binout.32
PUL0097,host glycan,Li32195_S72_Metabat2_binout.32
PUL0097,host glycan,Li32195_S72_Metabat2_binout.32
PUL0097,host glycan,Li32132_S9_Metabat2_binout.16
PUL0097,host glycan,Li32170_S47_Metabat2_binout.56
PUL0097,host glycan,Li32142_S19_Metabat2_binout.89
PUL0097,host glycan,Li32144_S21_Maxbin2out.014
PUL0097,host glycan,Li32148_S25_Metabat2_binout.33
PUL0097,host glycan,Li32148_S25_Metabat2_binout.33
PUL0097,host glycan,Li32155_S32_Metabat2_binout.56
PUL0097,host glycan,Li32144_S21_Metabat2_binout.105
PUL0097,host glycan,Li32144_S21_Metabat2_binout.105
PUL0097,host glycan,Li32185_S62_Metabat2_binout.65
PUL0097,host glycan,Li32143_S20_Metabat2_binout.68
PUL0097,host glycan,Li32191_S68_Metabat2_binout.40
PUL0097,host glycan,Li32151_S28_Maxbin2out.081
PUL0097,host glycan,Li32159_S36_Metabat2_binout.51
PUL0097,host glycan,Li32132_S9_Metabat2_binout.109
PUL0097,host glycan,Li32145_S22_Metabat2_binout.82
PUL0097,host glycan,Li32166_S43_Maxbin2out.021
PUL0097,host glycan,Li32137_S14_Metabat2_binout.36
PUL0097,host glycan,Li32192_S69_Metabat2_binout.90
PUL0097,host glycan,Li32192_S69_Metabat2_binout.90
PUL0097,host glycan,Li32206_S83_Maxbin2out.035
PUL0097,host glycan,Li32197_S74_Maxbin2out.025
PUL0097,host glycan,Li32175_S52_Metabat2_binout.118
PUL0097,host glycan,Li32175_S52_Metabat2_binout.118
PUL0097,host glycan,Li32143_S20_Metabat2_binout.64
PUL0097,host glycan,Li32154_S31_Metabat2_binout.69
PUL0097,host glycan,Li32156_S33_Metabat2_binout.14
PUL0097,host glycan,Li32203_S80_Metabat2_binout.55
PUL0097,host glycan,Li32166_S43_Metabat2_binout.131
PUL0097,host glycan,Li32201_S78_Maxbin2out.011
PUL0097,host glycan,Li32169_S46_Metabat2_binout.91
PUL0097,host glycan,Li32169_S46_Metabat2_binout.91
PUL0097,host glycan,Li32158_S35_Metabat2_binout.103
PUL0097,host glycan,Li32141_S18_Maxbin2out.042
PUL0097,host glycan,Li32134_S11_Metabat2_binout.34
PUL0097,host glycan,Li32190_S67_Metabat2_binout.49
PUL0097,host glycan,Li32184_S61_Metabat2_binout.67
PUL0097,host glycan,Li32143_S20_Metabat2_binout.92
PUL0097,host glycan,Li32154_S31_Metabat2_binout.97
PUL0097,host glycan,Li32166_S43_Metabat2_binout.54
PUL0097,host glycan,Li32153_S30_Metabat2_binout.106
PUL0097,host glycan,Li32153_S30_Metabat2_binout.61
PUL0097,host glycan,Li32146_S23_Metabat2_binout.105
PUL0097,host glycan,Li32144_S21_Metabat2_binout.7
PUL0097,host glycan,Li32184_S61_Metabat2_binout.76
PUL0097,host glycan,Li32184_S61_Metabat2_binout.76
PUL0097,host glycan,Li32195_S72_Metabat2_binout.97
PUL0097,host glycan,Li32136_S13_Metabat2_binout.3
PUL0097,host glycan,Li32134_S11_Maxbin2out.052
PUL0097,host glycan,Li32146_S23_Metabat2_binout.6
PUL0097,host glycan,Li32185_S62_Maxbin2out.028
PUL0097,host glycan,Li32206_S83_Metabat2_binout.105
PUL0097,host glycan,Li32187_S64_Metabat2_binout.15
PUL0097,host glycan,Li32176_S53_Metabat2_binout.29
PUL0097,host glycan,Li32151_S28_Metabat2_binout.89
PUL0097,host glycan,Li32176_S53_Metabat2_binout.63
PUL0097,host glycan,Li32139_S16_Maxbin2out.018
PUL0097,host glycan,Li32144_S21_Metabat2_binout.53
PUL0097,host glycan,Li32144_S21_Metabat2_binout.53
PUL0097,host glycan,Li32155_S32_Metabat2_binout.128
PUL0097,host glycan,Li32143_S20_Metabat2_binout.23
PUL0097,host glycan,Li32185_S62_Metabat2_binout.13
PUL0098,host glycan,Li32161_S38_Metabat2_binout.51
PUL0098,host glycan,Li32160_S37_Metabat2_binout.23
PUL0098,host glycan,Li32144_S21_Metabat2_binout.105
PUL0098,host glycan,Li32192_S69_Metabat2_binout.90
PUL0098,host glycan,Li32165_S42_Metabat2_binout.103
PUL0098,host glycan,Li32166_S43_Metabat2_binout.54
PUL0098,host glycan,Li32146_S23_Metabat2_binout.6
PUL0101,host glycan,Li32147_S24_Metabat2_binout.2
PUL0101,host glycan,Li32144_S21_Metabat2_binout.38
PUL0101,host glycan,Li32204_S81_Metabat2_binout.103
PUL0101,host glycan,Li32204_S81_Metabat2_binout.103
PUL0101,host glycan,Li32157_S34_Metabat2_binout.83
PUL0101,host glycan,Li32157_S34_Metabat2_binout.83
PUL0101,host glycan,Li32157_S34_Metabat2_binout.83
PUL0101,host glycan,Li32188_S65_Metabat2_binout.49
PUL0101,host glycan,Li32152_S29_Metabat2_binout.108
PUL0101,host glycan,Li32161_S38_Metabat2_binout.6
PUL0101,host glycan,Li32200_S77_Metabat2_binout.55
PUL0101,host glycan,Li32130_S7_Metabat2_binout.102
PUL0101,host glycan,Li32134_S11_Metabat2_binout.26
PUL0101,host glycan,Li32187_S64_Metabat2_binout.15
PUL0101,host glycan,Li32146_S23_Metabat2_binout.102
PUL0101,host glycan,Li32146_S23_Metabat2_binout.102
PUL0101,host glycan,Li32168_S45_Maxbin2out.030
PUL0101,host glycan,Li32166_S43_Maxbin2out.026
PUL0108,host glycan,Li32158_S35_Maxbin2out.022
PUL0108,host glycan,Li32181_S58_Maxbin2out.011
PUL0108,host glycan,Li32185_S62_Maxbin2out.017
PUL0108,host glycan,Li32143_S20_Metabat2_binout.37
PUL0108,host glycan,Li32147_S24_Metabat2_binout.96
PUL0108,host glycan,Li32152_S29_Metabat2_binout.76
PUL0108,host glycan,Li32131_S8_Metabat2_binout.89
PUL0108,host glycan,Li32175_S52_Metabat2_binout.118
PUL0108,host glycan,Li32149_S26_Maxbin2out.036
PUL0108,host glycan,Li32127_S4_Metabat2_binout.131
PUL0108,host glycan,Li32207_S84_Metabat2_binout.79
PUL0113,host glycan,Li32130_S7_Metabat2_binout.24
PUL0113,host glycan,Li32130_S7_Metabat2_binout.24
PUL0113,host glycan,Li32130_S7_Metabat2_binout.24
PUL0113,host glycan,Li32202_S79_Maxbin2out.009
PUL0113,host glycan,Li32202_S79_Maxbin2out.009
PUL0113,host glycan,Li32130_S7_Maxbin2out.047
PUL0113,host glycan,Li32195_S72_Metabat2_binout.19
PUL0113,host glycan,Li32195_S72_Metabat2_binout.19
PUL0113,host glycan,Li32131_S8_Metabat2_binout.70
PUL0113,host glycan,Li32206_S83_Maxbin2out.004
PUL0113,host glycan,Li32130_S7_Maxbin2out.005
PUL0113,host glycan,Li32199_S76_Maxbin2out.014
PUL0113,host glycan,Li32206_S83_Metabat2_binout.57
PUL0113,host glycan,Li32174_S51_Metabat2_binout.92
PUL0113,host glycan,Li32184_S61_Metabat2_binout.89
PUL0113,host glycan,Li32184_S61_Metabat2_binout.89
PUL0113,host glycan,Li32154_S31_Maxbin2out.019
PUL0113,host glycan,Li32157_S34_Maxbin2out.013
PUL0113,host glycan,Li32185_S62_Metabat2_binout.68
PUL0113,host glycan,Li32199_S76_Metabat2_binout.8
PUL0113,host glycan,Li32199_S76_Metabat2_binout.8
PUL0113,host glycan,Li32164_S41_Maxbin2out.063
PUL0113,host glycan,Li32144_S21_Maxbin2out.022
PUL0113,host glycan,Li32144_S21_Metabat2_binout.32
PUL0113,host glycan,Li32171_S48_Metabat2_binout.74
PUL0113,host glycan,Li32174_S51_Metabat2_binout.99
PUL0113,host glycan,Li32205_S82_Maxbin2out.018
PUL0113,host glycan,Li32205_S82_Maxbin2out.018
PUL0113,host glycan,Li32185_S62_Maxbin2out.030
PUL0113,host glycan,Li32125_S2_Metabat2_binout.89
PUL0113,host glycan,Li32145_S22_Metabat2_binout.139
PUL0113,host glycan,Li32145_S22_Metabat2_binout.139
PUL0113,host glycan,Li32130_S7_Metabat2_binout.56
PUL0113,host glycan,Li32168_S45_Maxbin2out.030
PUL0113,host glycan,Li32168_S45_Maxbin2out.030
PUL0115,host glycan,Li32185_S62_Metabat2_binout.65
PUL0115,host glycan,Li32165_S42_Metabat2_binout.103
PUL0116,host glycan,Li32192_S69_Metabat2_binout.90
PUL0116,host glycan,Li32144_S21_Metabat2_binout.53
PUL0117,host glycan,Li32128_S5_Metabat2_binout.98
PUL0117,host glycan,Li32137_S14_Metabat2_binout.51
PUL0117,host glycan,Li32161_S38_Metabat2_binout.51
PUL0117,host glycan,Li32143_S20_Metabat2_binout.6
PUL0117,host glycan,Li32185_S62_Metabat2_binout.65
PUL0117,host glycan,Li32146_S23_Metabat2_binout.6
PUL0117,host glycan,Li32125_S2_Metabat2_binout.60
PUL0117,host glycan,Li32125_S2_Metabat2_binout.60
PUL0117,host glycan,Li32125_S2_Metabat2_binout.60
PUL0117,host glycan,Li32144_S21_Metabat2_binout.53
PUL0117,host glycan,Li32144_S21_Metabat2_binout.53
PUL0117,host glycan,Li32185_S62_Metabat2_binout.13
PUL0117,host glycan,Li32185_S62_Metabat2_binout.13
PUL0171,host glycan,Li32166_S43_Metabat2_binout.54
PUL0194,host glycan,Li32130_S7_Maxbin2out.005
PUL0194,host glycan,Li32151_S28_Metabat2_binout.3
PUL0194,host glycan,Li32139_S16_Maxbin2out.018
PUL0210,host glycan,Li32130_S7_Metabat2_binout.24
PUL0210,host glycan,Li32153_S30_Metabat2_binout.89
PUL0210,host glycan,Li32170_S47_Metabat2_binout.22
PUL0210,host glycan,Li32170_S47_Metabat2_binout.3
PUL0210,host glycan,Li32185_S62_Metabat2_binout.68
PUL0210,host glycan,Li32169_S46_Metabat2_binout.90
PUL0210,host glycan,Li32169_S46_Metabat2_binout.90
PUL0210,host glycan,Li32205_S82_Maxbin2out.018
PUL0210,host glycan,Li32141_S18_Maxbin2out.030
PUL0210,host glycan,Li32162_S39_Metabat2_binout.75
PUL0210,host glycan,Li32130_S7_Metabat2_binout.40
PUL0211,host glycan,Li32136_S13_Metabat2_binout.42
PUL0211,host glycan,Li32138_S15_Metabat2_binout.85
PUL0211,host glycan,Li32185_S62_Metabat2_binout.65
PUL0211,host glycan,Li32144_S21_Maxbin2out.022
PUL0211,host glycan,Li32201_S78_Maxbin2out.011
PUL0211,host glycan,Li32158_S35_Metabat2_binout.103
PUL0244,host glycan,Li32181_S58_Maxbin2out.011
PUL0244,host glycan,Li32195_S72_Metabat2_binout.32
PUL0244,host glycan,Li32154_S31_Metabat2_binout.97
PUL0244,host glycan,Li32125_S2_Metabat2_binout.16
PUL0348,host glycan,Li32128_S5_Metabat2_binout.98
PUL0348,host glycan,Li32161_S38_Metabat2_binout.51
PUL0348,host glycan,Li32160_S37_Metabat2_binout.3
PUL0348,host glycan,Li32192_S69_Metabat2_binout.90
PUL0348,host glycan,Li32175_S52_Metabat2_binout.118
PUL0348,host glycan,Li32154_S31_Metabat2_binout.97
PUL0348,host glycan,Li32166_S43_Metabat2_binout.54
PUL0348,host glycan,Li32184_S61_Metabat2_binout.76
PUL0348,host glycan,Li32146_S23_Metabat2_binout.6
PUL0348,host glycan,Li32125_S2_Metabat2_binout.16
PUL0352,host glycan,Li32175_S52_Metabat2_binout.118
PUL0352,host glycan,Li32166_S43_Metabat2_binout.54
PUL0357,host glycan,Li32128_S5_Metabat2_binout.98
PUL0357,host glycan,Li32138_S15_Metabat2_binout.85
PUL0357,host glycan,Li32144_S21_Metabat2_binout.105
PUL0357,host glycan,Li32166_S43_Metabat2_binout.54
PUL0357,host glycan,Li32125_S2_Metabat2_binout.16
PUL0357,host glycan,Li32144_S21_Metabat2_binout.53
PUL0357,host glycan,Li32144_S21_Metabat2_binout.53
PUL0422,host glycan,Li32192_S69_Metabat2_binout.90
PUL0422,host glycan,Li32146_S23_Metabat2_binout.6
PUL0422,host glycan,Li32144_S21_Metabat2_binout.53
PUL0422,host glycan,Li32185_S62_Metabat2_binout.13
PUL0424,host glycan,Li32161_S38_Metabat2_binout.51
PUL0424,host glycan,Li32192_S69_Metabat2_binout.90
PUL0424,host glycan,Li32192_S69_Metabat2_binout.90
PUL0424,host glycan,Li32192_S69_Metabat2_binout.90
PUL0424,host glycan,Li32134_S11_Maxbin2out.052
PUL0424,host glycan,Li32125_S2_Metabat2_binout.16
PUL0424,host glycan,Li32158_S35_Maxbin2out.029
PUL0424,host glycan,Li32125_S2_Metabat2_binout.60
PUL0424,host glycan,Li32125_S2_Metabat2_binout.60
PUL0424,host glycan,Li32125_S2_Metabat2_binout.60
PUL0424,host glycan,Li32144_S21_Metabat2_binout.53
PUL0463,host glycan,Li32185_S62_Metabat2_binout.65
PUL0463,host glycan,Li32192_S69_Metabat2_binout.90
PUL0463,host glycan,Li32192_S69_Metabat2_binout.90
PUL0463,host glycan,Li32144_S21_Metabat2_binout.53
PUL0464,host glycan,Li32138_S15_Metabat2_binout.85
PUL0464,host glycan,Li32183_S60_Metabat2_binout.89
PUL0464,host glycan,Li32144_S21_Metabat2_binout.105
PUL0464,host glycan,Li32185_S62_Metabat2_binout.65
PUL0464,host glycan,Li32185_S62_Metabat2_binout.65
PUL0464,host glycan,Li32185_S62_Metabat2_binout.65
PUL0464,host glycan,Li32160_S37_Metabat2_binout.3
PUL0464,host glycan,Li32177_S54_Metabat2_binout.56
PUL0464,host glycan,Li32192_S69_Metabat2_binout.90
PUL0464,host glycan,Li32166_S43_Metabat2_binout.54
PUL0464,host glycan,Li32144_S21_Metabat2_binout.53
PUL0467,host glycan,Li32181_S58_Maxbin2out.011
PUL0467,host glycan,Li32203_S80_Metabat2_binout.7
PUL0467,host glycan,Li32138_S15_Metabat2_binout.85
PUL0467,host glycan,Li32195_S72_Metabat2_binout.32
PUL0467,host glycan,Li32206_S83_Metabat2_binout.124
PUL0467,host glycan,Li32185_S62_Metabat2_binout.65
PUL0467,host glycan,Li32185_S62_Metabat2_binout.65
PUL0467,host glycan,Li32192_S69_Metabat2_binout.90
PUL0467,host glycan,Li32175_S52_Metabat2_binout.118
PUL0467,host glycan,Li32169_S46_Metabat2_binout.91
PUL0467,host glycan,Li32158_S35_Metabat2_binout.103
PUL0467,host glycan,Li32134_S11_Metabat2_binout.34
PUL0467,host glycan,Li32166_S43_Metabat2_binout.54
PUL0467,host glycan,Li32166_S43_Metabat2_binout.54
PUL0467,host glycan,Li32134_S11_Maxbin2out.052
PUL0467,host glycan,Li32146_S23_Metabat2_binout.6
PUL0467,host glycan,Li32146_S23_Metabat2_binout.6
PUL0467,host glycan,Li32146_S23_Metabat2_binout.6
PUL0467,host glycan,Li32125_S2_Metabat2_binout.16
PUL0467,host glycan,Li32144_S21_Metabat2_binout.53
PUL0467,host glycan,Li32144_S21_Metabat2_binout.53
PUL0467,host glycan,Li32144_S21_Metabat2_binout.53
PUL0467,host glycan,Li32185_S62_Metabat2_binout.13
PUL0468,host glycan,Li32181_S58_Maxbin2out.011
PUL0468,host glycan,Li32137_S14_Metabat2_binout.51
PUL0468,host glycan,Li32160_S37_Metabat2_binout.23
PUL0468,host glycan,Li32143_S20_Metabat2_binout.6
PUL0468,host glycan,Li32185_S62_Metabat2_binout.65
PUL0468,host glycan,Li32177_S54_Metabat2_binout.56
PUL0468,host glycan,Li32192_S69_Metabat2_binout.90
PUL0468,host glycan,Li32192_S69_Metabat2_binout.90
PUL0468,host glycan,Li32192_S69_Metabat2_binout.90
PUL0468,host glycan,Li32192_S69_Metabat2_binout.90
PUL0468,host glycan,Li32166_S43_Metabat2_binout.54
PUL0468,host glycan,Li32146_S23_Metabat2_binout.6
PUL0468,host glycan,Li32146_S23_Metabat2_binout.6
PUL0468,host glycan,Li32146_S23_Metabat2_binout.6
PUL0468,host glycan,Li32146_S23_Metabat2_binout.6
PUL0468,host glycan,Li32125_S2_Metabat2_binout.60
PUL0468,host glycan,Li32144_S21_Metabat2_binout.53
PUL0468,host glycan,Li32144_S21_Metabat2_binout.53
PUL0468,host glycan,Li32144_S21_Metabat2_binout.53
PUL0555,host glycan,Li32137_S14_Metabat2_binout.51
PUL0555,host glycan,Li32146_S23_Maxbin2out.043
PUL0555,host glycan,Li32195_S72_Metabat2_binout.32
PUL0555,host glycan,Li32195_S72_Metabat2_binout.32
PUL0555,host glycan,Li32195_S72_Metabat2_binout.32
PUL0555,host glycan,Li32132_S9_Maxbin2out.002
PUL0555,host glycan,Li32144_S21_Metabat2_binout.105
PUL0555,host glycan,Li32153_S30_Metabat2_binout.122
PUL0555,host glycan,Li32191_S68_Metabat2_binout.40
PUL0555,host glycan,Li32192_S69_Metabat2_binout.90
PUL0555,host glycan,Li32192_S69_Metabat2_binout.90
PUL0555,host glycan,Li32192_S69_Metabat2_binout.90
PUL0555,host glycan,Li32175_S52_Metabat2_binout.118
PUL0555,host glycan,Li32143_S20_Metabat2_binout.64
PUL0555,host glycan,Li32152_S29_Metabat2_binout.108
PUL0555,host glycan,Li32161_S38_Metabat2_binout.6
PUL0555,host glycan,Li32144_S21_Metabat2_binout.18
PUL0555,host glycan,Li32154_S31_Metabat2_binout.97
PUL0555,host glycan,Li32154_S31_Metabat2_binout.97
PUL0555,host glycan,Li32154_S31_Metabat2_binout.97
PUL0555,host glycan,Li32166_S43_Metabat2_binout.54
PUL0555,host glycan,Li32146_S23_Metabat2_binout.6
PUL0555,host glycan,Li32201_S78_Metabat2_binout.110
PUL0555,host glycan,Li32125_S2_Metabat2_binout.16
PUL0555,host glycan,Li32144_S21_Metabat2_binout.53
PUL0555,host glycan,Li32143_S20_Metabat2_binout.18
PUL0556,host glycan,Li32166_S43_Metabat2_binout.54
PUL0556,host glycan,Li32134_S11_Metabat2_binout.26
PUL0613,host glycan,Li32131_S8_Maxbin2out.005
PUL0613,host glycan,Li32192_S69_Metabat2_binout.90
PUL0137,host glycan,Li32199_S76_Maxbin2out.042
PUL0137,host glycan,Li32134_S11_Metabat2_binout.34
PUL0154,host glycan,Li32144_S21_Metabat2_binout.91
PUL0154,host glycan,Li32204_S81_Maxbin2out.010
PUL0158,host glycan,Li32174_S51_Metabat2_binout.92
PUL0196,host glycan,Li32185_S62_Metabat2_binout.114
PUL0196,host glycan,Li32136_S13_Maxbin2out.063
PUL0196,host glycan,Li32137_S14_Metabat2_binout.62
PUL0196,host glycan,Li32140_S17_Maxbin2out.011
PUL0196,host glycan,Li32174_S51_Metabat2_binout.92
PUL0196,host glycan,Li32145_S22_Metabat2_binout.82
PUL0266,host glycan,Li32157_S34_Maxbin2out.033
PUL0266,host glycan,Li32191_S68_Metabat2_binout.39
PUL0266,host glycan,Li32177_S54_Metabat2_binout.147
PUL0266,host glycan,Li32145_S22_Metabat2_binout.55
PUL0266,host glycan,Li32191_S68_Metabat2_binout.40
PUL0266,host glycan,Li32191_S68_Metabat2_binout.40
PUL0266,host glycan,Li32197_S74_Maxbin2out.025
PUL0266,host glycan,Li32143_S20_Metabat2_binout.64
PUL0266,host glycan,Li32143_S20_Metabat2_binout.64
PUL0266,host glycan,Li32149_S26_Maxbin2out.036
PUL0266,host glycan,Li32151_S28_Metabat2_binout.54
PUL0266,host glycan,Li32151_S28_Maxbin2out.012
PUL0266,host glycan,Li32151_S28_Metabat2_binout.3
PUL0266,host glycan,Li32188_S65_Metabat2_binout.2
PUL0291,host glycan,Li32147_S24_Metabat2_binout.98
PUL0291,host glycan,Li32204_S81_Metabat2_binout.103
PUL0291,host glycan,Li32131_S8_Maxbin2out.005
PUL0291,host glycan,Li32132_S9_Maxbin2out.002
PUL0291,host glycan,Li32132_S9_Maxbin2out.002
PUL0291,host glycan,Li32191_S68_Metabat2_binout.40
PUL0291,host glycan,Li32205_S82_Maxbin2out.003
PUL0291,host glycan,Li32201_S78_Maxbin2out.011
PUL0291,host glycan,Li32176_S53_Metabat2_binout.30
PUL0291,host glycan,Li32139_S16_Maxbin2out.018
PUL0291,host glycan,Li32202_S79_Metabat2_binout.54
PUL0299,host glycan,Li32203_S80_Metabat2_binout.7
PUL0354,host glycan,Li32137_S14_Metabat2_binout.51
PUL0354,host glycan,Li32137_S14_Metabat2_binout.51
PUL0354,host glycan,Li32146_S23_Maxbin2out.043
PUL0354,host glycan,Li32160_S37_Metabat2_binout.23
